eng_Latn,tam_Taml
"He has never talked about his cousin.
","அண்ணியை மீறி இதுவரை அவன் பேசியதில்லை.
"
"He is a cousin of Osama bin Laden.
","இவர் ஒசாமா பின் லேடனின் உறவினராவார்.
"
"He is a relative of the veteran actor Sivakumar and cousin of leading actors Suriya and Karthi.
","இவர் நடிகர் சிவகுமார் மற்றும் அவரின் மகன்கள் சூர்யா, கார்த்தி ஆகியோரின் உறவினரும் ஆவார்.
"
"He is cousin of mine.
","அவர் எனது உறவினர் மகன்.
"
"He is known for being the cousin of film star Vijay and nephew of S. A. Chandrasekhar.
","அவர் பிரபல தமிழ் நடிகர் விஜயின் உறவினர் மற்றும் ஷோபா மற்றும் எஸ். ஏ. சந்திரசேகரின் மருமகன் ஆவார்.
"
"He is my 5th cousin.
","அவர்ஐந்தாவது அண்ணன் எனக்கு.
"
"He is my cousin. . .
","அவர் என் அண்ணண். . .
"
"He is my fifth cousin.
","அவர்ஐந்தாவது அண்ணன் எனக்கு.
"
"He is succeeded by his cousin Constantine II as king of Scotland; [12] he will reign for more than 40 years.
","அவருக்குப் பின் அவரது உறவினர் இரண்டாம் கான்ஸ்டன்டைன் ஸ்காட்லாந்தின் மன்னராக இருக்கிறார்;[11] இவர் 40 ஆண்டுகளுக்கும் மேலாக ஆட்சி செய்வார்.
"
"He is succeeded by his cousin Constantine II as king of Scotland; he will reign for more than 40 years.
","அவருக்குப் பின் அவரது உறவினர் இரண்டாம் கான்ஸ்டன்டைன் ஸ்காட்லாந்தின் மன்னராக இருக்கிறார்;[11] இவர் 40 ஆண்டுகளுக்கும் மேலாக ஆட்சி செய்வார்.
"
"He is succeeded by his cousin Constantine II as king of Scotland;[12] he will reign for more than 40 years.
","அவருக்குப் பின் அவரது உறவினர் இரண்டாம் கான்ஸ்டன்டைன் ஸ்காட்லாந்தின் மன்னராக இருக்கிறார்;[11] இவர் 40 ஆண்டுகளுக்கும் மேலாக ஆட்சி செய்வார்.
"
