eng_Latn,tel_Telu
"He followed his grandfather and father as pastor of Ebenezer Baptist Church in Atlanta, Georgia.
","అట్లాంటా, జార్జియాలోని ఎబెనేజెర్ బాప్టిస్ట్ చర్చ్ యొక్క పాస్టర్గా అతని తండ్రి మరియు అతని తండ్రి రెండూ పనిచేశారు.
"
"He grew up on a 600-acre farm given to his father by his grandfather, William Henry Harrison who would become the ninth president.
","అతను తొమ్మిదవ అధ్యక్షుడిగా మారనున్న తన తాత విల్లియం హెన్రీ హారిసన్ తన తండ్రికి ఇచ్చిన 600 ఎకరాల పొలంలో పెరిగాడు.
"
"He grew up on a 600acre farm given to his father by his grandfather, william henry harrison who would become the ninth president.
","అతను తొమ్మిదవ అధ్యక్షుడిగా మారనున్న తన తాత విల్లియం హెన్రీ హారిసన్ తన తండ్రికి ఇచ్చిన 600 ఎకరాల పొలంలో పెరిగాడు.
"
"He has close ties with his grandfather, brother, and mother.
","అతను తన తండ్రి, సోదరుడు మరియు సోదరి ఒక గొప్ప సంబంధం ఉంది.
"
"He held this claim through his grandfather, Edward III who begun the Hundred Years' War in 1337.
","అతను 1337 లో హండ్రెడ్ ఇయర్స్ వార్ని ప్రారంభించిన తన తాత అయిన ఎడ్వర్డ్ III ద్వారా అతను ఈ దావాను ప్రస్తావించాడు.
"
"He is a grandfather now.
","ఇతను ఇప్పుడు తాత ఎస్ఏ.
"
"He is also a proud grandfather of 9 grandchildren.
","ఆమె 9 మంది మనవరాళ్లకు గర్వించదగిన బామ్మ కూడా!
"
"He is the Asuka's grandfather.
","ఇతను అశోకుడికి తాత.
"
"He is the grandfather of Jr NTR.
","అతనేవారంటే జూనియర్ ఎన్టీఆర్ తాత సీనియర్ ఎన్టీఆర్.
"
"He is the grandfather of science fiction.
","సైన్స్ ఫిక్షన్ సాహిత్యానికి పితామహుడివంటివాడు.
"
"He joined a gang of highwaymen after the incident and adopted the name Pancho Villa after his grandfather.
","అతను సంఘటన తర్వాత హైవేమెన్ యొక్క ముఠాలో చేరాడు మరియు అతని తాత తర్వాత పేరు పంచో విల్లాను స్వీకరించాడు.
"
"He learned this activity from his father and grandfather.
","అతను తన మామగారు, తాతగారు వద్ద ఈ కళను నేర్చుకున్నారు.
"
"He lives with his grandfather and his mother.
","అతను ఒక అనాథ మరియు అతని అమ్మమ్మ తో నివసిస్తున్నారు.
"
"He lost his father at a very young age and grew up under the care of his grandfather Badan Singh Grewal.
","అతను చాలా చిన్నతనంలో తండ్రి చనిపోయాడు మరియు అతని తాత బదన్ సింగ్ గ్రెవాల్ అతన్ని పెంచారు.
"
"He marries Ruth and she soon gives birth to a son named Obed, who becomes the grandfather of King David.
","అతను రూతును వివాహం చేసుకుంటాడు మరియు త్వరలోనే ఓబేడ్ అనే కుమారునికి జన్మనిచ్చాడు, అతడు కింగ్ డేవిడ్ యొక్క తాతగా మారిపోతాడు.
"
"He ran a school founded on the progressive teaching methods of Johann Heinrich Pestalozzi and also served as Secretary of the Derby Philosophical Society, a scientific society which had been founded in 1783 by Erasmus Darwin, the grandfather of Charles Darwin.
","పురోగమిస్తున్న జోహన్ హీన్రిచ్ పెస్టలోజీ యొక్క బోధనా సిద్ధాంతాల మీద స్థాపించబడిన పాఠశాలను అతను నడిపేవాడు మరియు డెర్బీ ఫిలసాఫికల్ సొసైటీ కార్యదర్శిగా విధులను నిర్వహించేవాడు, ఈ శాస్త్రీయ సంఘాన్ని 1790లలో చార్లెస్ తాతగారు ఎరాస్మస్ డార్విన్ స్థాపించారు.
"
