eng_Latn,kan_Knda
"1975 - King Faisal is shot to death by his nephew, Prince Faisal, in Riyadh, Saudi Arabia
","1975: ಸೌದಿ ಅರೇಬಿಯಾದ ದೊರೆ ಫೈಸಲ್ ಅವರನ್ನು ರಿಯಾದಿನ ಅರಮನೆಯಲ್ಲಿ ಅವರ ಸೋದರಳಿಯ ರಾಜಕುಮಾರ ಮುಸೀದ್ ಗುಂಡಿಟ್ಟು ಕೊಂದ.
"
"1975: In Riyadh, Saudi Arabia, King Faisal is shot to death by his nephew, Prince Faisal.
","1975: ಸೌದಿ ಅರೇಬಿಯಾದ ದೊರೆ ಫೈಸಲ್ ಅವರನ್ನು ರಿಯಾದಿನ ಅರಮನೆಯಲ್ಲಿ ಅವರ ಸೋದರಳಿಯ ರಾಜಕುಮಾರ ಮುಸೀದ್ ಗುಂಡಿಟ್ಟು ಕೊಂದ.
"
"1975: King Faisal of Saudi Arabia was assassinated by his nephew Prince Faisal.
","1975: ಸೌದಿ ಅರೇಬಿಯಾದ ದೊರೆ ಫೈಸಲ್ ಅವರನ್ನು ರಿಯಾದಿನ ಅರಮನೆಯಲ್ಲಿ ಅವರ ಸೋದರಳಿಯ ರಾಜಕುಮಾರ ಮುಸೀದ್ ಗುಂಡಿಟ್ಟು ಕೊಂದ.
"
"1975: Saudi Arabia's King Faisal was assassinated in palace in Riyadh by nephew with history of mental illness.
","1975: ಸೌದಿ ಅರೇಬಿಯಾದ ದೊರೆ ಫೈಸಲ್ ಅವರನ್ನು ರಿಯಾದಿನ ಅರಮನೆಯಲ್ಲಿ ಅವರ ಸೋದರಳಿಯ ರಾಜಕುಮಾರ ಮುಸೀದ್ ಗುಂಡಿಟ್ಟು ಕೊಂದ.
"
"3 days later on the body of 7-year-old Julian, Hudson's nephew, was found in a SUV left on the Western Side.
","ಮೂರು ದಿನಗಳ ನಂತರ 7 ವರ್ಷ ವಯಸ್ಸಿನ ಜುಲಿಯನ್, ಹಡ್ಸನ್ ಅವರ ಸೋದರಳಿಯ, ವೆಸ್ಟ್ ಸೈಡ್ನಲ್ಲಿ ನಿಲುಗಡೆಯಾದ ಎಸ್ಯುವಿ ಹಿಂಭಾಗದ ಸೀಟಿನಲ್ಲಿ ಕಂಡುಬಂದಿದೆ.
"
"A few weeks later, the girl borrowed a cell-phone from the man's 16-year-old nephew to seek help from a boy who was her friend in school.
","ಅತ್ಯಾಚಾರದ ಕಿರುಕುಳ ತಾಳಲಾರದೆ ಹುಡುಗಿ ಕೆಲವು ವಾರಗಳ ನಂತರ ಶಾಲೆಯಲ್ಲಿ ಸ್ನೇಹಿತನಾಗಿದ್ದ 16 ವರ್ಷದ ಹುಡುಗನ ಸಹಾಯ ಪಡೆಯಲು, ತನ್ನ ಸ್ನೇಹಿತೆಯಿಂದ ಮೊಬೈಲ್ ಪಡೆದಿದ್ದಾಳೆ.
"
"A few weeks later, the girl borrowed a cell-phone from the man's 16-year-old nephew to talk to a boy who was her friend in school.
","ಅತ್ಯಾಚಾರದ ಕಿರುಕುಳ ತಾಳಲಾರದೆ ಹುಡುಗಿ ಕೆಲವು ವಾರಗಳ ನಂತರ ಶಾಲೆಯಲ್ಲಿ ಸ್ನೇಹಿತನಾಗಿದ್ದ 16 ವರ್ಷದ ಹುಡುಗನ ಸಹಾಯ ಪಡೆಯಲು, ತನ್ನ ಸ್ನೇಹಿತೆಯಿಂದ ಮೊಬೈಲ್ ಪಡೆದಿದ್ದಾಳೆ.
"
"A man helps his two nephews, prepares them for sailors.
","ವ್ಯಕ್ತಿ ನಾವಿಕರು ಅವರನ್ನು ತಯಾರಿ, ಅವರ ಇಬ್ಬರು ಸಹೋದರರೊಂದಿಗೆ ಸಹಾಯ ಮಾಡುತ್ತದೆ.
"
"A nephew of Elizabeth Cady Stanton climbed in a window and opened the door.
","ಎಲಿಜಬೆತ್ ಕ್ಯಾಡಿ ಸ್ಟಾಂಟನ್ ಅವರ ಸೋದರಳಿಯು ಕಿಟಕಿಯಲ್ಲಿ ಏರಿತು ಮತ್ತು ಬಾಗಿಲು ತೆರೆಯಿತು.
"
"A nephew of Henry I, Stephen seized the throne on the latter's death, but was forced to fight a war against the rightful claimant, Matilda.
","ಹೆನ್ರಿ I ನ ಸೋದರಳಿಯ, ಸ್ಟೀಫನ್ ನಂತರದ ಮರಣದಂಡನೆ ಸಿಂಹಾಸನವನ್ನು ವಶಪಡಿಸಿಕೊಂಡರು, ಆದರೆ ಮಾಟೈಲ್ಡಾದ ಹಕ್ಕಿನ ಹಕ್ಕುದಾರರ ವಿರುದ್ಧ ಯುದ್ಧ ನಡೆಸಲು ಒತ್ತಾಯಿಸಲಾಯಿತು.
"
"A woman with a second-degree relative with breast cancer has around a 22 percent chance of developing breast cancer (second-degree relatives include grandparents, aunts, uncles, nieces, and nephews.)
","ಸ್ತನ ಕ್ಯಾನ್ಸರ್ನೊಂದಿಗೆ ಎರಡನೇ ಡಿಗ್ರಿ ಹೊಂದಿರುವ ಮಹಿಳೆಯೊಬ್ಬರು ಸ್ತನ ಕ್ಯಾನ್ಸರ್ನ ಬೆಳವಣಿಗೆಗೆ ಸುಮಾರು 22 ಪ್ರತಿಶತದಷ್ಟು ಅವಕಾಶವನ್ನು ನೀಡುತ್ತಾರೆ (ಎರಡನೇ ಹಂತದ ಸಂಬಂಧಿಗಳು ಅಜ್ಜಿ, ಅತ್ತೆ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರ ಸೊಸೆ, ಮತ್ತು ಸೋದರಳಿಯರು).
"
"Abhishek Banerjee, who is Trinamool's general secretary, is also West Bengal Chief Minister Mamata Banerjee's nephew.
","ತೃಣಮೂಲದ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿಯಾಗಿರುವ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ (Abhishek Banerjee), ಪಶ್ಚಿಮ ಬಂಗಾಳ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ ಕೂಡ ಆಗಿದ್ದಾರೆ.
"
"About Domenico Berardi's relatives: Away from Berardi's immediate family, not much is known about his maternal and paternal grandparents while his uncles, aunts, cousins, nephews and nieces are yet to be identified.
","ಡೊಮೆನಿಕೊ ಬೆರಾರ್ಡಿಯ ಸಂಬಂಧಿಕರ ಬಗ್ಗೆಃ ಬೆರಾರ್ಡಿಯವರ ಹತ್ತಿರದ ಕುಟುಂಬದಿಂದ ದೂರ, ಅವರ ತಾಯಂದಿರು ಮತ್ತು ತಂದೆಯ ಅಜ್ಜಿಯರ ಬಗ್ಗೆ ಹೆಚ್ಚು ತಿಳಿದುಬಂದಿಲ್ಲ, ಆದರೆ ಅವರ ಚಿಕ್ಕಪ್ಪ, ಚಿಕ್ಕಮ್ಮ, ಸೋದರಸಂಬಂಧಿ, ಸೋದರಳಿಯರು ಮತ್ತು ಸೋದರ ಸೊಸೆಗಳನ್ನು ಇನ್ನೂ ಗುರುತಿಸಲಾಗಿಲ್ಲ.
"
"About Donyell Malen's relatives: Away from Malen's immediate family life, he has a grandfather and grandmother identified as Joop and Marian respectively while there are no existing records of his uncles, aunts, cousins, nieces and nephews at the time of writing.
","ಡೊನಿಯೆಲ್ ಮಾಲೆನ್ ಅವರ ಸಂಬಂಧಿಕರ ಬಗ್ಗೆಃ ಮಾಲೆನ್ ಅವರ ತಕ್ಷಣದ ಕುಟುಂಬ ಜೀವನದಿಂದ ದೂರವಿರುವ ಅವರು, ಅಜ್ಜ ಮತ್ತು ಅಜ್ಜಿಯನ್ನು ಕ್ರಮವಾಗಿ ಜೂಪ್ ಮತ್ತು ಮರಿಯನ್ ಎಂದು ಗುರುತಿಸಿದ್ದಾರೆ, ಆದರೆ ಅವರ ಚಿಕ್ಕಪ್ಪ, ಚಿಕ್ಕಮ್ಮ, ಸೋದರಸಂಬಂಧಿ, ಸೊಸೆಯಂದಿರು ಮತ್ತು ಸೋದರಳಿಯರ ಬಗ್ಗೆ ಯಾವುದೇ ದಾಖಲೆಗಳಿಲ್ಲ.
"
"About Emi Buendia's Relatives: Regarding Buendia's larger family tree, his paternal and maternal grandparents are one of football's unravelled mysteries while there are no available records of his uncles, aunts, nieces and nephews.
","ಎಮಿ ಬುವೆಂಡಿಯಾ ಅವರ ಸಂಬಂಧಿಕರ ಬಗ್ಗೆಃ ಬುವೆಂಡಿಯಾ ಅವರ ದೊಡ್ಡ ಕುಟುಂಬ ವೃಕ್ಷಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ, ಅವರ ತಂದೆ ಮತ್ತು ತಾಯಿಯ ಅಜ್ಜಿಯರು ಫುಟ್ಬಾಲ್ನ ಬಿಚ್ಚಿಡದ ರಹಸ್ಯಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ, ಆದರೆ ಅವರ ಚಿಕ್ಕಪ್ಪ, ಚಿಕ್ಕಮ್ಮ, ಸೊಸೆಯಂದಿರು ಮತ್ತು ಸೋದರಳಿಯರ ಬಗ್ಗೆ ಯಾವುದೇ ದಾಖಲೆಗಳಿಲ್ಲ.
"
"About Neres' Relatives: Away from Neres' immediate family life not much is known about his grandparents uncles and aunts including his cousins' nephews and nieces.
","Neres ಸಂಬಂಧಿಕರ ಬಗ್ಗೆಃ ನೀರ್ಸ್ನ ತಕ್ಷಣದ ಕುಟುಂಬದ ಜೀವನದಿಂದ ದೂರವಿರುವುದು ಅವರ ಅಜ್ಜಿಯವರ ಸೋದರ ಸಂಬಂಧಿಗಳು ಮತ್ತು ಸೋದರಸಂಬಂಧಿಗಳೂ ಸೇರಿದಂತೆ ಅವರ ಅಜ್ಜ ಅಮ್ಮಂದಿರು ಮತ್ತು ಅತ್ತೆಗಳ ಬಗ್ಗೆ ತಿಳಿದಿಲ್ಲ.
"
"About Ángel Correa relatives: Away from Angel Correa's family life, there is not much known about his ancestry and family roots, particularly as it relates to his paternal and maternal grandparents while his uncles, aunts, cousins, nieces and nephews are yet to be identified at the time of writing this bio.
","ಏಂಜೆಲ್ ಕೊರಿಯಾ ಸಂಬಂಧಿಕರ ಬಗ್ಗೆಃ ಏಂಜಲ್ ಕೊರಿಯಾ ಅವರ ಕುಟುಂಬ ಜೀವನದಿಂದ ದೂರದಲ್ಲಿ, ಅವರ ಮನೆತನ ಮತ್ತು ಕುಟುಂಬದ ಬೇರುಗಳ ಬಗ್ಗೆ ಹೆಚ್ಚು ತಿಳಿದಿಲ್ಲ, ಅದರಲ್ಲೂ ವಿಶೇಷವಾಗಿ ಇದು ಅವರ ತಂದೆ ಮತ್ತು ತಾಯಿಯ ಅಜ್ಜಿಯರಿಗೆ ಸಂಬಂಧಿಸಿದೆ, ಆದರೆ ಅವರ ಚಿಕ್ಕಪ್ಪ, ಚಿಕ್ಕಮ್ಮ, ಸೋದರಸಂಬಂಧಿ, ಸೊಸೆಯಂದಿರು ಮತ್ತು ಸೋದರಳಿಯರನ್ನು ಇನ್ನೂ ಗುರುತಿಸಲಾಗಿಲ್ಲ ಈ ಜೈವಿಕ.
"
"Abraham then moved to Canaan with Sarah and his nephew, Lot, and was for some years a nomad, traveling throughout the land.
","ಅಬ್ರಹಾಮನು ನಂತರ ಸಾರಾ ಮತ್ತು ಅವನ ಸೋದರಳಿಯ ಲಾಟ್ನೊಂದಿಗೆ ಕನಾನ್ಗೆ ತೆರಳಿದನು ಮತ್ತು ಕೆಲವು ವರ್ಷಗಳ ಕಾಲ ನಾಮದ್ನಾಗಿದ್ದನು.
"
"Abraham's nephew Lot was living in Sodom.
","12 ಅಬ್ರಾಮನ ಸಹೋದರನಾದ ಲೋಟನು ಸೊದೋಮಿನಲ್ಲಿ ವಾಸವಾಗಿದ್ದನು.
"
"According to Roman legends about the establishment of the Roman Republic, Lucius Junius Brutus (6th C. B.C.) was the nephew of the last Roman king, Tarquinius Superbus (King Tarquin the Proud).
","ರೋಮನ್ ರಿಪಬ್ಲಿಕ್ ಸ್ಥಾಪನೆ ಬಗ್ಗೆ ರೋಮನ್ ದಂತಕಥೆಗಳ ಪ್ರಕಾರ, ಲೂಸಿಯಾಸ್ ಜೂನಿಯಸ್ ಬ್ರೂಟಸ್ (6 ನೇ ಸಿಬಿಸಿ) ಕೊನೆಯ ರೋಮನ್ ದೊರೆ, ತರ್ಕ್ಯುನಿಯಸ್ ಸುಪರ್ಬಸ್ (ಕಿಂಗ್ ಟಾರ್ಕಿನ್ ದ ಪ್ರೌಡ್) ನ ಸೋದರಳಿಯರಾಗಿದ್ದರು.
"
"According to reports, senior NCP leader and party president Sharad Pawar's nephew Ajit Pawar is also present in the meeting along with top state Congress leaders.
","ವರದಿಗಳ ಪ್ರಕಾರ,ಎನ್ಸಿಪಿ ಹಿರಿಯ ಮುಖಂಡ ಮತ್ತು ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಶರದ್ ಪವಾರ್ ಅವರ ಸೋದರಳಿಯ ಅಜಿತ್ ಪವಾರ್ ಅವರು ರಾಜ್ಯ ಕಾಂಗ್ರೆಸ್ ಉನ್ನತ ನಾಯಕರೊಂದಿಗೆ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ್ದಾರೆ.
"
"Addressing a public meeting here in South 24 Parganas district, Banerjee who is the youth wing president of the party and nephew of Chief Minister Mamata Banerjee iterated that the saffron party's clamour for a double-engine government in West Bengal (same party rule in the Centre as well as state) will fall flat before the single engine power of Mamata Banerjee.
","ದಕ್ಷಿಣ 24 ಪರಗಣ ಜಿಲ್ಲೆಯ ಸಾರ್ವಜನಿಕ ಸಭೆಯನ್ನು ಉದ್ದೇಶಿಸಿ ಪಕ್ಷದ ಯುವ ವಿಭಾಗದ ಅಧ್ಯಕ್ಷ ಬ್ಯಾನರ್ಜಿ ಮಾತನಾಡುತ್ತಾ, ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಡಬಲ್-ಎಂಜಿನ್ ಸರ್ಕಾರಕ್ಕಾಗಿ ಕೇಸರಿ ಪಕ್ಷದ ಕೂಗು (ಕೇಂದ್ರದಲ್ಲಿ ಮತ್ತು ರಾಜ್ಯದಲ್ಲಿ ಒಂದೇ ಪಕ್ಷದ ಆಡಳಿತ) ಮಮತಾ ಬ್ಯಾನರ್ಜಿಯ ಏಕ ಎಂಜಿನ್ ಶಕ್ತಿಯ ಮುಂದೆ ನಿರ್ನಾಮವಾಗಲಿದೆ.
"
"Aeneas: The nephew of King Priam of Troy, a son of Anchises and the goddess Aphrodite.
","ಐನಿಯಸ್ - ಟ್ರಾಯ್ನ ಕಿಂಗ್ ಪ್ರಿಯಮ್ನ ಸೋದರಳಿಯ, ಆಂಚಿಸಸ್ನ ಪುತ್ರ ಮತ್ತು ಅಫ್ರೋಡೈಟ್ ದೇವತೆ.
"
"Aeneas: The nephew of King Priam of Troy, a son of Anchises and the goddess.
","ಐನಿಯಸ್ - ಟ್ರಾಯ್ನ ಕಿಂಗ್ ಪ್ರಿಯಮ್ನ ಸೋದರಳಿಯ, ಆಂಚಿಸಸ್ನ ಪುತ್ರ ಮತ್ತು ಅಫ್ರೋಡೈಟ್ ದೇವತೆ.
"
"After the Washington's returned to Mount Vernon, their granddaughter, Nelly, married George's nephew, Lawrence Lewis.
","ವಾಷಿಂಗ್ಟನ್ ಮೌಂಟ್ ವೆರ್ನಾನ್ಗೆ ಹಿಂದಿರುಗಿದ ನಂತರ, ಅವರ ಮೊಮ್ಮಗಳು ನೆಲ್ಲಿಯ ಜಾರ್ಜ್ ಅವರ ಸೋದರಳಿಯ, ಲಾರೆನ್ಸ್ ಲೆವಿಸ್ರನ್ನು ಮದುವೆಯಾದರು.
"
"After the aging old man, Don Pasquale, announces he will marry a young woman in order to give birth to a son (having cut his disrespectful nephew out of his inheritance), he has his doctor, Malatesta search for a bride.
","ವಯಸ್ಸಾದ ಓಲ್ಡ್ ಮ್ಯಾನ್ ಡಾನ್ ಪಾಸ್ಕ್ವೆಲ್ ನಂತರ ಮಗನಿಗೆ ಜನ್ಮ ನೀಡುವ ಸಲುವಾಗಿ ಯುವತಿಯನ್ನು ವಿವಾಹವಾಗಲಿದ್ದಾರೆಂದು ಘೋಷಿಸಿದ ನಂತರ (ತನ್ನ ಅನ್ಯಾಯದ ಸೋದರಳಿಯನ್ನು ಅವನ ಉತ್ತರಾಧಿಕಾರದಿಂದ ಹೊರಹಾಕುವ ಮೂಲಕ), ಅವನ ವೈದ್ಯರು, ಮಲೆಟೆಸ್ಟಾ ವಧು ಹುಡುಕುತ್ತಾಳೆ.
"
"Ajit Pawar is the nephew of party chief Sharad Pawar
","ಅಜಿತ್ ಪವಾರ್ ಅವರು ಪಕ್ಷದ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರ. . .
"
"Ajit Pawar, a nephew of NCP chief Sharad Pawar, had served as deputy chief minister from 10 November, 2010, to 26 September, 2014.
","ಎನ್ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರ ಸಂಬಂಧಿ ಅಜಿತ್ ಈ ಹಿಂದೆ ನವೆಂಬರ್ 10, 2010 ರಿಂದ ಸೆಪ್ಟೆಂಬರ್ 26, 2014ರ ತನಕ ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಿದ್ದರು.
"
"Ajit Pawar, a nephew of NCP chief Sharad Pawar, had served as deputy chief minister from November 10, 2010 to September 26, 2014.
","ಎನ್ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರ ಸಂಬಂಧಿ ಅಜಿತ್ ಈ ಹಿಂದೆ ನವೆಂಬರ್ 10, 2010 ರಿಂದ ಸೆಪ್ಟೆಂಬರ್ 26, 2014ರ ತನಕ ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಿದ್ದರು.
"
"Ajit Pawar, a nephew of NCP chief Sharad Pawar, had served as deputy chief minister from November 10, 2010, to September 26, 2014.
","ಎನ್ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರ ಸಂಬಂಧಿ ಅಜಿತ್ ಈ ಹಿಂದೆ ನವೆಂಬರ್ 10, 2010 ರಿಂದ ಸೆಪ್ಟೆಂಬರ್ 26, 2014ರ ತನಕ ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಿದ್ದರು.
"
"Algernon Moncrieff, the nephew of aristocrat Lady Bracknell, is a clever and cynical bachelor.
","ಶ್ರೀಮಂತ ಲೇಡಿ ಬ್ರಕ್ನೆಲ್ ಅವರ ಸೋದರಳಿಯ ಆಲ್ಜೆರ್ನಾನ್ ಮಾನ್ಕ್ರೀಫ್, ಬುದ್ಧಿವಂತ ಮತ್ತು ಸಿನಿಕತನದ ಸ್ನಾತಕ.
"
"Ali I had no son, so his nephew Ibrahim II was set on the throne.
","ಅಲಿ ನನಗೆ ಯಾವುದೇ ಮಗನೂ ಇರಲಿಲ್ಲ, ಆದ್ದರಿಂದ ಅವರ ಸೋದರಳಿಯ ಇಬ್ರಾಹಿಂ II ಸಿಂಹಾಸನದಲ್ಲಿ ಸ್ಥಾಪಿಸಲಾಯಿತು.
"
"All these three answered the King that they would obey his commands within two days; but they secretly plotted with Jaga Raya to raise up the latter's nephew to be King.
","ಈ ಮೂವರು ಎರಡು ದಿನಗಳಲ್ಲಿ ರಾಜನ ಆಜ್ಞೆ ಪಾಲಿಸುವುದಾಗಿ ಉತ್ತರಿಸಿದರು; ಆದರೆ, ಅವರು ಗುಪ್ತವಾಗಿ ಜಗರಾಯನೊಂದಿಗೆ ಸೇರಿ ಅವನ ಭ್ರಾತ್ರೀಯನನ್ನು ರಾಜನನ್ನಾಗಿ ಮಾಡುವ ಸಂಚು ಹೂಡಿದ್ದರು.
"
"Allen, her nephew and Allen's roommate, James Martin, buried Wright's body in a shallow grave off the highway.
","ಅಲೆನ್, ಅವರ ಸೋದರಳಿಯ, ಮತ್ತು ಅಲೆನ್ನ ರೂಮ್ಮೇಟ್, ಜೇಮ್ಸ್ ಮಾರ್ಟಿನ್ ರೈಟ್ನ ದೇಹವನ್ನು ಹೆದ್ದಾರಿಯ ಆಳವಿಲ್ಲದ ಸಮಾಧಿಯಲ್ಲಿ ಸಮಾಧಿ ಮಾಡಿದರು.
"
"Although Archduke Franz Ferdinand' the nephew of Austria's emperor and heir-apparent to the throne' was not very well liked by most' his assassination by a Serb nationalist was viewed as a great excuse to attack Austria-Hungary's troublesome neighbor' Serbia.
","ಆಸ್ಟ್ರಿಯಾದ ಚಕ್ರವರ್ತಿ ಸೋದರಳಿಯ ಮತ್ತು ಸಿಂಹಾಸನಕ್ಕೆ ಉತ್ತರಾಧಿಕಾರಿಯಾಗಿರುವ ಆರ್ಚ್ ಡ್ಯೂಕ್ ಫ್ರಾನ್ಜ್ ಫರ್ಡಿನ್ಯಾಂಡ್ ಹೆಚ್ಚಿನದನ್ನು ಇಷ್ಟಪಡದಿದ್ದರೂ, ಸೆರ್ಬ್ ರಾಷ್ಟ್ರೀಯತಾವಾದಿ ಅವರ ಹತ್ಯೆ ಆಸ್ಟ್ರಿಯಾ-ಹಂಗೇರಿಯ ತೊಂದರೆಗೊಳಗಾದ ನೆರೆಹೊರೆಯ ಸರ್ಬಿಯಾವನ್ನು ಆಕ್ರಮಿಸಲು ಒಂದು ಉತ್ತಮ ಕ್ಷಮಿಸಿ ನೋಡಲಾಗಿತ್ತು.
"
"Although Archduke Franz Ferdinand, the nephew of Austria's emperor and heir-apparent to the throne, was not very well liked by most, his assassination by a Serb nationalist was viewed as a great excuse to attack Austria-Hungary's troublesome neighbor, Serbia.
","ಆಸ್ಟ್ರಿಯಾದ ಚಕ್ರವರ್ತಿ ಸೋದರಳಿಯ ಮತ್ತು ಸಿಂಹಾಸನಕ್ಕೆ ಉತ್ತರಾಧಿಕಾರಿಯಾಗಿರುವ ಆರ್ಚ್ ಡ್ಯೂಕ್ ಫ್ರಾನ್ಜ್ ಫರ್ಡಿನ್ಯಾಂಡ್ ಹೆಚ್ಚಿನದನ್ನು ಇಷ್ಟಪಡದಿದ್ದರೂ, ಸೆರ್ಬ್ ರಾಷ್ಟ್ರೀಯತಾವಾದಿ ಅವರ ಹತ್ಯೆ ಆಸ್ಟ್ರಿಯಾ-ಹಂಗೇರಿಯ ತೊಂದರೆಗೊಳಗಾದ ನೆರೆಹೊರೆಯ ಸರ್ಬಿಯಾವನ್ನು ಆಕ್ರಮಿಸಲು ಒಂದು ಉತ್ತಮ ಕ್ಷಮಿಸಿ ನೋಡಲಾಗಿತ್ತು.
"
"Although Daenerys Targaryen and her nephew Jon Snow will have some sorting out of their own to do, the real enemy of Westeros is Cersei now that the Night King is dead.
","ಡೇನೇರಿಸ್ ಟಾರ್ಗರಿಯೆನ್ ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ಜಾನ್ ಸ್ನೋ ತಮ್ಮದೇ ಆದ ವಿಂಗಡಣೆಯನ್ನು ಹೊಂದಿದ್ದರೂ, ವೆಸ್ಟರ್ಸ್ನ ನೈಜ ಶತ್ರು ಸಿರ್ಸೀ ಆಗಿದ್ದು, ನೈಟ್ ಕಿಂಗ್ ಕಿಂಗ್ ಸತ್ತಿದ್ದಾನೆ.
"
"Although Julius Caesar had a living son, Caesarion (not officially acknowledged), Caesarion was an Egyptian, the son of Queen Cleopatra, so Julius Caesar adopted a great nephew, Octavian, in his will.
","ಜೂಲಿಯಸ್ ಸೀಸರ್ ಜೀವಂತ ಮಗನಾಗಿದ್ದರೂ ಸಹ, ಸೀಸರಿಯನ್ (ಅಧಿಕೃತವಾಗಿ ಅಂಗೀಕರಿಸಲಿಲ್ಲ), ಸೀಸರಿಯನ್ ರಾಣಿ ಕ್ಲಿಯೋಪಾತ್ರ ಮಗ, ಈಜಿಪ್ಟ್, ಆದ್ದರಿಂದ ಜೂಲಿಯಸ್ ಸೀಸರ್ ಅವನ ಇಚ್ಛೆಯಂತೆ, ಒಂದು ದೊಡ್ಡ ಸೋದರಳಿಯ, ಆಕ್ಟೇವಿಯನ್ ಅನ್ನು ಸ್ವೀಕರಿಸಿದನು.
"
