eng_Latn,ben_Beng
"A top police officer of Peshawar city, Zahoor Afridi, told the BBC that Maya had given her consent to leave with her father, uncle and other male relatives.
","পেশাওয়ার শহরের শীর্ষ পুলিশ কর্মকর্তা জহুর আফ্রিদি বিবিসিকে বলেন যে, মায়া নিজের ইচ্ছায় তার বাবা, চাচা এবং অন্যান্য পুরুষ আত্মীয়দের সাথে চলে যায়।
"
"A. Because all of his uncles were ants!
","কারণ তার সমস্ত চাচা ছিল পিঁপড়ে!
"
"A: My father and my uncle had both
","উত্তর: আমার বাবা ও চাচা দুই ভাই ছিল।
"
"A: My uncle is a contractor.
","প্রশ্ন: আমার চাচাতো ভাই গার্মেন্ট ব্যবসায়ী।
"
"A: No, I lived with my uncle.
","উত্তর: জি, তবে ছোট চাচা আমার বাবার সাথে থাকতো।
"
"About his uncle.
","সম্পর্কে যিনি তার চাচা।
"
"Abu Lahab was Muhammad's uncle.
","আবু লাহাব ছিল হুযুর সা. এর চাচা।
"
"Abu Lahab was an uncle to the Prophet (Sallallahu Alaihi wa Sallam).
","আবু লাহাব ছিল রাসুল সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম এর চাচা (রাসূল সা. এর পিতা আব্দুল্লাহর সৎ ভাই) ।
"
"Abu Sufyan and his companions were responsible for the martyrdom of Hamza, the Prophet's uncle and many of his Companions.
","আবু সুফিয়ান এবং তার companions হামজা, নবী এর চাচা এবং তার Companions বহু শহীদের জন্য দায়ী ছিল.
"
"Abu Talib was the uncle of the Prophet (sa).
","উত্তরঃ আবু তালিব ছিলেন রাসূল (সা) -এর চাচা।
"
"According to media reports, his uncle Krishnam Raju has said that Prabhas might get married this year.
","কারণ তাঁর চাচা কৃষ্ণম রাজু সম্প্রতি জানিয়েছেন, প্রভাস এ বছরই বিয়ে করতে যাচ্ছেন।
"
"According to the NIH study (US National Health Institutions), there are approximately 3-5% of children who have a tender or uncle suffer from such a disorder.
","এনআইএইচ স্টাডি (মার্কিন ন্যাশনাল হেলথ ইনস্টিটিউটস) অনুসারে, প্রায় 3-5% শিশু রয়েছে যারা একটি নমনীয় বা চাচা এমন একটি ব্যাধি ভোগ করে।
"
"According to the animation director John Hubley, Mr. Magoo was a mixture of two people, his uncle Harry Woodruff and American comedian W. C. Fields.
","এনিমেশন পরিচালক জন হাব্লে এর মতে মিঃ ম্যাগো চরিত্রটি দুই জন লোকের আদলে তৈরি , তার চাচা এবং আমেরিকান কমেডিয়ান ডব্লিও.সি. ফিল্ডস ।
"
"According to the local police have arrested the girl's father, mother, uncle and minor brother.
","পুলিশ যুবকের বাবা, মা, ছোট ভাই ও ভাইয়ের বউকে গ্রেপ্তার করেছে বলে জানা গিয়েছে।
"
"Actor Arjun Kapoor will soon be seen sharing screen space for the first time with his uncle Anil Kapoor.
","এই প্রথম কাকা অনিল কপূরের সঙ্গে স্ক্রিন শেয়ার করছেন অর্জুন কপূর।
"
"Actor Deepak Parashar confirmed the death of his uncle on Twitter.
","অভিনেতা দীপক পরাশর তার টুইটারে জে ওম প্রকাশের মৃত্যুর খবরটি নিশ্চিত করেন।
"
"Addams family uncle fester
","অ্যাডামস পরিবার Uncle Fester
"
"After that his uncle Abu Talib took care of him.
","চাচা আবু তালেব তাঁর দেখাশোনার দায়িত্ব নেন।
"
"After the incident, the victim went to her maternal uncle's home.
","ঘটনার পর বধূটি বাবার বাড়িতে চলে গেছেন।
"
"Alauddin Firuz Shah was assassinated by his uncle Ghiyasuddin Mahmud Shah.
","আলাউদ্দিন ফিরােজ শাহকে হত্যা করেন- তার চাচা গিয়াসউদ্দিন মাহমুদ শাহ।
"
"Alia Bhatt is the daughter of Mahesh Bhatt, not Mukesh Bhatt who is her uncle.
","আলিয়া ভট্ট মহেশ ভট্টের কন্যা, তাঁর কাকা মুকেশ ভট্ট নয়।
"
"All his uncles and father were killed at the front during the First World War.
","তার পিতা ও চাচারা প্রথম বিশ্বযুদ্ধের সময় মারা গিয়েছিলেন।
"
"All my uncles came.
","সব আঙ্কেলরা এসেছেন।
"
"Allah has Judged that there shall be no interest and that all the interest due to Abbas ibn 'Abd'al Muttalib (Prophet's uncle) be waived.
","আল্লাহ বিচার করেছেন যে কোনও আগ্রহ থাকবে না এবং আব্বাস ইবনে আবদ আল-মুত্তালিব (নবীজির চাচা) এর কারণে সমস্ত সুদ মওকুফ হবে . . .
"
"Allah has Judged that there shall be no interest and that all the interest due to Abbas ibn Abd Al-Muttalib (Prophet's uncle)
","আল্লাহ বিচার করেছেন যে কোনও আগ্রহ থাকবে না এবং আব্বাস ইবনে আবদ আল-মুত্তালিব (নবীজির চাচা) এর কারণে সমস্ত সুদ মওকুফ হবে . . .
"
"Allah has judged that there shall be no interest and that all the interest due to Abbas ibn 'Abd al-Muttalib (Prophet's uncle) be waived.
","আল্লাহ বিচার করেছেন যে কোনও আগ্রহ থাকবে না এবং আব্বাস ইবনে আবদ আল-মুত্তালিব (নবীজির চাচা) এর কারণে সমস্ত সুদ মওকুফ হবে . . .
"
