eng_Latn,ben_Beng
"(father's grandfather and mother's great-grandfather),
","(বাবা-মা, দাদা-দাদীর মৃত্যুবার্ষিকী)
"
"(their grandfather).
","(দাদার বাড়ী) ।
"
"- Both his father and grandfather were U.S. Navy Admirals.
","তার বাবা ও দাদা মার্কিন নৌবাহিনীর অ্যাডমিরাল ছিলেন।
"
"-And my grandfather's.
","এবং আমার দাদার কথা।
"
"7-month-old child raped by her grandfather
","নানার ধর্ষণে নাতনি ৭ মাসের অন্তঃসত্ত্বা
"
"A 71-year-old grandfather and a Bangladeshi worker are among three new coronavirus cases confirmed in Singapore on Sunday, said the Ministry of Health (MOH).
","সিঙ্গাপুরে রোববার তিনটি নতুন করোনভাইরাস মামলার মধ্যে একজন ৭১ বছর বয়সী দাদা এবং একজন বাংলাদেশী কর্মী রয়েছেন, সিঙ্গাপুরের স্বাস্থ্য মন্ত্রক জানিয়েছে, স্ট্রেইট টাইমস জানিয়েছে।
"
"A camera was my grandfather's.
","ক্যামেরাটা আসলে আমার দাদার ছিল।
"
"A child is raped by her grandfather - Porn Video
","যুবতী তার চাচা দ্বারা ধর্ষণ করা হচ্ছে - ফ্রি পর্ন ভিডিও
"
"A gifted student, King attended segregated public schools and at the age of 15 was admitted to , the alma mater of both his father and maternal grandfather, where he studied medicine and law.
","একজন মেধাবী শিক্ষার্থী, কিং বিচ্ছিন্ন সরকারী বিদ্যালয়ে যোগ দিয়েছিল এবং 15 বছর বয়সে ভর্তি হয়েছিল মোরহাউস কলেজ , তার পিতা এবং মাতামহ উভয়ের আলমা ম্যাটার, যেখানে তিনি চিকিত্সা এবং আইন অধ্যয়ন করেছিলেন।
"
"A gifted student, King attended segregated public schools and at the age of 15 was admitted to Morehouse College, the alma mater of both his father and maternal grandfather, the place he studied medicine and regulation.
","একজন মেধাবী শিক্ষার্থী, কিং বিচ্ছিন্ন সরকারী বিদ্যালয়ে যোগ দিয়েছিল এবং 15 বছর বয়সে ভর্তি হয়েছিল মোরহাউস কলেজ , তার পিতা এবং মাতামহ উভয়ের আলমা ম্যাটার, যেখানে তিনি চিকিত্সা এবং আইন অধ্যয়ন করেছিলেন।
"
"A gifted student, King attended segregated public schools and at the age of 15 was admitted to Morehouse College, the alma mater of both his father and maternal grandfather, where he studied.
","একজন মেধাবী শিক্ষার্থী, কিং বিচ্ছিন্ন সরকারী বিদ্যালয়ে যোগ দিয়েছিল এবং 15 বছর বয়সে ভর্তি হয়েছিল মোরহাউস কলেজ , তার পিতা এবং মাতামহ উভয়ের আলমা ম্যাটার, যেখানে তিনি চিকিত্সা এবং আইন অধ্যয়ন করেছিলেন।
"
"A grandfather (Peter Falk) tells a bedtime story to his grandson (Fred Savage), but it's not your ordinary fairytale.
","একজন দাদা (পিটার ফালক) তার নাতিকে শোবার সময় গল্প বলে (ফ্রেড সেভেজ), তবে এটি আপনার সাধারণ রূপকথার কাহিনী নয়।
"
"A grandfather and two adult children were murdered.
","গ্রেফতার মৃত কিশোরীর বাবা ও দুই দাদা।
"
"A grandfather has to be careful.
","দাদা যেন সাবধানে থাকে।
"
